"No.","Time","Source","Destination","Protocol","Length","Info"
"3693","30.508833","181.188.188.204","192.168.100.139","TCP","1466","[TCP Fast Retransmission] 80  >  65271 [ACK] Seq=213708 Ack=3511 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3694","30.508834","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=680615 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3695","30.508959","192.168.100.139","181.188.188.204","TCP","90","65271  >  80 [ACK] Seq=3511 Ack=217944 Win=262400 Len=0 SLE=305488 SRE=306900 SLE=295604 SRE=297016 SLE=277248 SRE=278660 SLE=264540 SRE=265952"
"3696","30.523676","181.188.188.204","192.168.100.139","TCP","1466","80  >  65278 [ACK] Seq=323766 Ack=1400 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3697","30.523677","181.188.188.204","192.168.100.139","TCP","1466","80  >  65278 [ACK] Seq=325178 Ack=1400 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3698","30.523681","181.188.188.204","192.168.100.139","TCP","1466","80  >  65278 [ACK] Seq=326590 Ack=1400 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3699","30.523926","192.168.100.139","181.188.188.204","TCP","54","65278  >  80 [ACK] Seq=1400 Ack=328002 Win=262400 Len=0"
"3700","30.523972","181.188.188.204","192.168.100.139","TCP","1466","80  >  65278 [ACK] Seq=328002 Ack=1400 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3701","30.523972","181.188.188.204","192.168.100.139","TCP","1466","80  >  65278 [ACK] Seq=329414 Ack=1400 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3702","30.524107","192.168.100.139","181.188.188.204","TCP","54","65278  >  80 [ACK] Seq=1400 Ack=330826 Win=262400 Len=0"
"3703","30.524676","181.188.188.204","192.168.100.139","TCP","1466","[TCP Previous segment not captured] 80  >  65267 [ACK] Seq=387306 Ack=5294 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3704","30.524677","181.188.188.204","192.168.100.139","TCP","1466","80  >  65267 [ACK] Seq=388718 Ack=5294 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3705","30.524767","192.168.100.139","181.188.188.204","TCP","74","[TCP Dup ACK 3686#1] 65267  >  80 [ACK] Seq=5294 Ack=381658 Win=262400 Len=0 SLE=387306 SRE=388718 SLE=383070 SRE=385894"
"3706","30.524810","192.168.100.139","181.188.188.204","TCP","74","[TCP Dup ACK 3686#2] 65267  >  80 [ACK] Seq=5294 Ack=381658 Win=262400 Len=0 SLE=387306 SRE=390130 SLE=383070 SRE=385894"
"3707","30.526658","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=682027 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3708","30.526791","192.168.100.139","181.188.188.204","TCP","54","65270  >  80 [ACK] Seq=5228 Ack=683439 Win=262400 Len=0"
"3709","30.526833","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=683439 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3710","30.526836","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=684851 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3711","30.526837","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=686263 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3712","30.526922","192.168.100.139","181.188.188.204","TCP","54","65270  >  80 [ACK] Seq=5228 Ack=687675 Win=262400 Len=0"
"3713","30.527672","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=687675 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3714","30.527772","192.168.100.139","181.188.188.204","TCP","54","65270  >  80 [ACK] Seq=5228 Ack=689087 Win=262400 Len=0"
"3715","30.527836","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=689087 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3716","30.527842","181.188.188.204","192.168.100.139","TCP","1466","[TCP Retransmission] 80  >  65271 [ACK] Seq=217944 Ack=3511 Win=64128 Len=1412"
"3717","30.534085","192.168.100.139","181.188.188.204","TCP","66","65284  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3718","30.534604","192.168.100.139","181.188.188.204","TCP","66","65285  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3719","30.542691","181.188.188.204","192.168.100.139","TCP","1466","80  >  65278 [ACK] Seq=330826 Ack=1400 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3720","30.542692","181.188.188.204","192.168.100.139","TCP","1466","80  >  65278 [ACK] Seq=332238 Ack=1400 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3721","30.542942","192.168.100.139","181.188.188.204","TCP","54","65278  >  80 [ACK] Seq=1400 Ack=333650 Win=262400 Len=0"
"3722","30.543646","181.188.188.204","192.168.100.139","TCP","1466","80  >  65278 [ACK] Seq=333650 Ack=1400 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3723","30.543720","192.168.100.139","181.188.188.204","TCP","54","65278  >  80 [ACK] Seq=1400 Ack=335062 Win=262400 Len=0"
"3724","30.543748","181.188.188.204","192.168.100.139","TCP","1466","80  >  65278 [ACK] Seq=335062 Ack=1400 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3725","30.543751","181.188.188.204","192.168.100.139","TCP","1466","80  >  65278 [ACK] Seq=336474 Ack=1400 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3726","30.543827","192.168.100.139","181.188.188.204","TCP","54","65278  >  80 [ACK] Seq=1400 Ack=337886 Win=262400 Len=0"
"3727","30.543852","181.188.188.204","192.168.100.139","TCP","1466","[TCP Fast Retransmission] 80  >  65267 [ACK] Seq=381658 Ack=5294 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3728","30.543853","181.188.188.204","192.168.100.139","TCP","1466","[TCP Retransmission] 80  >  65267 [ACK] Seq=385894 Ack=5294 Win=64128 Len=1412"
"3729","30.544078","192.168.100.139","181.188.188.204","TCP","54","65267  >  80 [ACK] Seq=5294 Ack=390130 Win=262400 Len=0"
"3730","30.545706","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=690499 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3731","30.545922","192.168.100.139","181.188.188.204","TCP","54","65270  >  80 [ACK] Seq=5228 Ack=691911 Win=262400 Len=0"
"3732","30.545953","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=691911 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3733","30.545956","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=693323 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3734","30.545957","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=694735 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3735","30.545957","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=696147 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3736","30.545958","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=697559 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3737","30.546091","192.168.100.139","181.188.188.204","TCP","54","65270  >  80 [ACK] Seq=5228 Ack=698971 Win=262400 Len=0"
"3738","30.553267","181.188.188.204","192.168.100.139","TCP","66","80  >  65284 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM=1 WS=128"
"3739","30.553512","192.168.100.139","181.188.188.204","TCP","54","65284  >  80 [ACK] Seq=1 Ack=1 Win=262400 Len=0"
"3740","30.554052","2800:3f0:4003:c00::5e","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","TCP","1294","[TCP Retransmission] 80  >  65281 [ACK] Seq=28061 Ack=412 Win=66816 Len=1220"
"3741","30.554053","2800:3f0:4003:c00::5e","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","TCP","1294","[TCP Retransmission] 80  >  65281 [PSH, ACK] Seq=29281 Ack=412 Win=66816 Len=1220"
"3742","30.554058","181.188.188.204","192.168.100.139","TCP","66","80  >  65285 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM=1 WS=128"
"3743","30.554261","2800:cd0:bb1b:6b00:5ce6:9a9d:6e99:5810","2800:3f0:4003:c00::5e","TCP","74","65281  >  80 [ACK] Seq=412 Ack=39029 Win=262400 Len=0"
"3744","30.554475","192.168.100.139","181.188.188.204","TCP","54","65285  >  80 [ACK] Seq=1 Ack=1 Win=262400 Len=0"
"3745","30.555419","192.168.100.139","181.188.188.204","HTTP","308","GET /feed/ HTTP/1.1 "
"3746","30.556627","192.168.100.139","181.188.188.204","HTTP","317","GET /comments/feed/ HTTP/1.1 "
"3747","30.561755","181.188.188.204","192.168.100.139","TCP","1466","80  >  65278 [ACK] Seq=337886 Ack=1400 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3748","30.561755","181.188.188.204","192.168.100.139","TCP","1466","80  >  65278 [ACK] Seq=339298 Ack=1400 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3749","30.561897","192.168.100.139","181.188.188.204","TCP","54","65278  >  80 [ACK] Seq=1400 Ack=340710 Win=262400 Len=0"
"3750","30.562733","181.188.188.204","192.168.100.139","TCP","1466","80  >  65267 [ACK] Seq=390130 Ack=5294 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3751","30.562864","181.188.188.204","192.168.100.139","TCP","1466","80  >  65267 [ACK] Seq=391542 Ack=5294 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3752","30.562920","192.168.100.139","181.188.188.204","TCP","54","65267  >  80 [ACK] Seq=5294 Ack=392954 Win=262400 Len=0"
"3753","30.562955","181.188.188.204","192.168.100.139","TCP","1466","80  >  65267 [ACK] Seq=392954 Ack=5294 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3754","30.562956","181.188.188.204","192.168.100.139","TCP","1466","80  >  65267 [ACK] Seq=394366 Ack=5294 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3755","30.562956","181.188.188.204","192.168.100.139","TCP","1466","80  >  65278 [ACK] Seq=340710 Ack=1400 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3756","30.563070","192.168.100.139","181.188.188.204","TCP","54","65267  >  80 [ACK] Seq=5294 Ack=395778 Win=262400 Len=0"
"3757","30.563097","181.188.188.204","192.168.100.139","TCP","1466","80  >  65278 [ACK] Seq=342122 Ack=1400 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3758","30.563160","192.168.100.139","181.188.188.204","TCP","54","65278  >  80 [ACK] Seq=1400 Ack=343534 Win=262400 Len=0"
"3759","30.563688","181.188.188.204","192.168.100.139","TCP","1466","80  >  65278 [ACK] Seq=343534 Ack=1400 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3760","30.564712","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=698971 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3761","30.564712","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=700383 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3762","30.564847","192.168.100.139","181.188.188.204","TCP","54","65270  >  80 [ACK] Seq=5228 Ack=701795 Win=262400 Len=0"
"3763","30.565701","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=701795 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3764","30.565818","192.168.100.139","181.188.188.204","TCP","54","65270  >  80 [ACK] Seq=5228 Ack=703207 Win=262400 Len=0"
"3765","30.565863","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=703207 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3766","30.565867","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=704619 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3767","30.565868","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=706031 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3768","30.566058","192.168.100.139","181.188.188.204","TCP","54","65270  >  80 [ACK] Seq=5228 Ack=707443 Win=262400 Len=0"
"3769","30.566104","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=707443 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3770","30.566106","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=708855 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3771","30.566241","192.168.100.139","181.188.188.204","TCP","54","65270  >  80 [ACK] Seq=5228 Ack=710267 Win=262400 Len=0"
"3772","30.569149","192.168.100.139","181.188.188.204","TCP","90","65271  >  80 [ACK] Seq=3511 Ack=219356 Win=262400 Len=0 SLE=305488 SRE=306900 SLE=295604 SRE=297016 SLE=277248 SRE=278660 SLE=264540 SRE=265952"
"3773","30.574292","181.188.188.204","192.168.100.139","TCP","60","80  >  65284 [ACK] Seq=1 Ack=255 Win=64128 Len=0"
"3774","30.575956","181.188.188.204","192.168.100.139","TCP","60","80  >  65285 [ACK] Seq=1 Ack=264 Win=64128 Len=0"
"3775","30.580904","181.188.188.204","192.168.100.139","TCP","1466","80  >  65278 [ACK] Seq=344946 Ack=1400 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3776","30.580906","181.188.188.204","192.168.100.139","TCP","1466","80  >  65278 [ACK] Seq=346358 Ack=1400 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3777","30.581225","192.168.100.139","181.188.188.204","TCP","54","65278  >  80 [ACK] Seq=1400 Ack=347770 Win=262400 Len=0"
"3778","30.581769","181.188.188.204","192.168.100.139","TCP","1466","80  >  65267 [ACK] Seq=395778 Ack=5294 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3779","30.582011","181.188.188.204","192.168.100.139","TCP","1466","80  >  65267 [ACK] Seq=397190 Ack=5294 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3780","30.582014","181.188.188.204","192.168.100.139","TCP","1466","80  >  65267 [ACK] Seq=398602 Ack=5294 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3781","30.582016","181.188.188.204","192.168.100.139","TCP","1466","80  >  65267 [ACK] Seq=400014 Ack=5294 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3782","30.582018","181.188.188.204","192.168.100.139","TCP","1466","80  >  65267 [ACK] Seq=401426 Ack=5294 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3783","30.582197","192.168.100.139","181.188.188.204","TCP","54","65267  >  80 [ACK] Seq=5294 Ack=402838 Win=262400 Len=0"
"3784","30.582899","181.188.188.204","192.168.100.139","TCP","1466","80  >  65278 [ACK] Seq=347770 Ack=1400 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3785","30.582901","181.188.188.204","192.168.100.139","TCP","1466","80  >  65278 [ACK] Seq=349182 Ack=1400 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3786","30.583154","192.168.100.139","181.188.188.204","TCP","54","65278  >  80 [ACK] Seq=1400 Ack=350594 Win=262400 Len=0"
"3787","30.583756","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=710267 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3788","30.583758","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=711679 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3789","30.584056","192.168.100.139","181.188.188.204","TCP","54","65270  >  80 [ACK] Seq=5228 Ack=713091 Win=262400 Len=0"
"3790","30.584841","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=713091 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3791","30.584842","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=714503 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3792","30.584978","192.168.100.139","181.188.188.204","TCP","54","65270  >  80 [ACK] Seq=5228 Ack=715915 Win=262400 Len=0"
"3793","30.585145","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=715915 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3794","30.585146","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=717327 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3795","30.585279","192.168.100.139","181.188.188.204","TCP","54","65270  >  80 [ACK] Seq=5228 Ack=718739 Win=262400 Len=0"
"3796","30.585626","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=718739 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3797","30.585852","192.168.100.139","181.188.188.204","TCP","54","65270  >  80 [ACK] Seq=5228 Ack=720151 Win=262400 Len=0"
"3798","30.586010","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=720151 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3799","30.588812","181.188.188.204","192.168.100.139","TCP","1466","[TCP Retransmission] 80  >  65271 [ACK] Seq=219356 Ack=3511 Win=64128 Len=1412"
"3800","30.588813","181.188.188.204","192.168.100.139","TCP","1466","[TCP Retransmission] 80  >  65271 [ACK] Seq=220768 Ack=3511 Win=64128 Len=1412"
"3801","30.589002","192.168.100.139","181.188.188.204","TCP","90","65271  >  80 [ACK] Seq=3511 Ack=222180 Win=262400 Len=0 SLE=305488 SRE=306900 SLE=295604 SRE=297016 SLE=277248 SRE=278660 SLE=264540 SRE=265952"
"3802","30.600868","181.188.188.204","192.168.100.139","TCP","1466","80  >  65278 [ACK] Seq=350594 Ack=1400 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3803","30.600870","181.188.188.204","192.168.100.139","TCP","1466","80  >  65278 [ACK] Seq=352006 Ack=1400 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3804","30.601198","192.168.100.139","181.188.188.204","TCP","54","65278  >  80 [ACK] Seq=1400 Ack=353418 Win=262400 Len=0"
"3805","30.601276","181.188.188.204","192.168.100.139","TCP","1466","80  >  65278 [ACK] Seq=353418 Ack=1400 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3806","30.601276","181.188.188.204","192.168.100.139","TCP","1466","80  >  65278 [ACK] Seq=354830 Ack=1400 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3807","30.601348","192.168.100.139","181.188.188.204","TCP","54","65278  >  80 [ACK] Seq=1400 Ack=356242 Win=262400 Len=0"
"3808","30.601817","181.188.188.204","192.168.100.139","TCP","1466","80  >  65267 [ACK] Seq=402838 Ack=5294 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3809","30.601818","181.188.188.204","192.168.100.139","TCP","1466","80  >  65267 [ACK] Seq=404250 Ack=5294 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3810","30.602048","192.168.100.139","181.188.188.204","TCP","54","65267  >  80 [ACK] Seq=5294 Ack=405662 Win=262400 Len=0"
"3811","30.602119","181.188.188.204","192.168.100.139","TCP","1466","80  >  65267 [ACK] Seq=405662 Ack=5294 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3812","30.602120","181.188.188.204","192.168.100.139","TCP","1466","80  >  65267 [ACK] Seq=407074 Ack=5294 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3813","30.602127","181.188.188.204","192.168.100.139","TCP","1466","80  >  65267 [ACK] Seq=408486 Ack=5294 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3814","30.602284","192.168.100.139","181.188.188.204","TCP","54","65267  >  80 [ACK] Seq=5294 Ack=409898 Win=262400 Len=0"
"3815","30.602777","181.188.188.204","192.168.100.139","TCP","1466","80  >  65278 [ACK] Seq=356242 Ack=1400 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3816","30.602922","192.168.100.139","181.188.188.204","TCP","54","65278  >  80 [ACK] Seq=1400 Ack=357654 Win=262400 Len=0"
"3817","30.602967","181.188.188.204","192.168.100.139","TCP","1466","80  >  65278 [ACK] Seq=357654 Ack=1400 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3818","30.602971","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=721563 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3819","30.602971","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=722975 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3820","30.603151","192.168.100.139","181.188.188.204","TCP","54","65270  >  80 [ACK] Seq=5228 Ack=724387 Win=262400 Len=0"
"3821","30.603773","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=724387 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3822","30.603915","192.168.100.139","181.188.188.204","TCP","54","65270  >  80 [ACK] Seq=5228 Ack=725799 Win=262400 Len=0"
"3823","30.603975","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=725799 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3824","30.604719","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [PSH, ACK] Seq=727211 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3825","30.604920","192.168.100.139","181.188.188.204","TCP","54","65270  >  80 [ACK] Seq=5228 Ack=728623 Win=262400 Len=0"
"3826","30.604979","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=728623 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3827","30.605018","181.188.188.204","192.168.100.139","TCP","1466","80  >  65270 [ACK] Seq=730035 Ack=5228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3828","30.605178","192.168.100.139","181.188.188.204","TCP","54","65270  >  80 [ACK] Seq=5228 Ack=731447 Win=262400 Len=0"
"3829","30.607852","181.188.188.204","192.168.100.139","TCP","1466","[TCP Retransmission] 80  >  65271 [ACK] Seq=222180 Ack=3511 Win=64128 Len=1412"
"3830","30.608074","181.188.188.204","192.168.100.139","TCP","1466","[TCP Retransmission] 80  >  65271 [ACK] Seq=223592 Ack=3511 Win=64128 Len=1412"
"3831","30.608220","192.168.100.139","181.188.188.204","TCP","90","65271  >  80 [ACK] Seq=3511 Ack=225004 Win=262400 Len=0 SLE=305488 SRE=306900 SLE=295604 SRE=297016 SLE=277248 SRE=278660 SLE=264540 SRE=265952"
"3832","30.620875","181.188.188.204","192.168.100.139","TCP","1466","80  >  65278 [ACK] Seq=359066 Ack=1400 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3833","30.621054","192.168.100.139","181.188.188.204","TCP","54","65278  >  80 [ACK] Seq=1400 Ack=360478 Win=262400 Len=0"
"3834","30.621092","181.188.188.204","192.168.100.139","TCP","1466","80  >  65278 [ACK] Seq=360478 Ack=1400 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3835","30.621096","181.188.188.204","192.168.100.139","TCP","1466","80  >  65278 [ACK] Seq=361890 Ack=1400 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3836","30.621096","181.188.188.204","192.168.100.139","TCP","1466","80  >  65278 [ACK] Seq=363302 Ack=1400 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3837","30.621097","181.188.188.204","192.168.100.139","TCP","1466","80  >  65267 [ACK] Seq=409898 Ack=5294 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"3838","30.621097","181.188.188.204","192.168.100.139","TCP","1466","80  >  65267 [ACK] Seq=411310 Ack=5294 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
